date,admin1,admin2,market,category,commodity,unit,pricetype,price_INR,price_USD
15/12/2001,Bihar,Patna,Patna,cereals and tubers,Rice,KG,Retail,8.45,0.1766
15/12/2001,Bihar,Patna,Patna,cereals and tubers,Wheat,100 KG,Wholesale,693.75,14.4954
15/12/2001,Bihar,Patna,Patna,cereals and tubers,Wheat,KG,Retail,7.92,0.1655
15/12/2001,Bihar,Patna,Patna,miscellaneous food,Sugar,KG,Retail,16.68,0.3485
15/12/2001,Bihar,Patna,Patna,pulses and nuts,Chickpeas,KG,Retail,26.21,0.5476
15/12/2001,Bihar,Patna,Patna,vegetables and fruits,Onions,KG,Retail,9.68,0.2023
15/12/2001,Delhi,Delhi,Delhi,cereals and tubers,Potatoes,KG,Retail,7.79,0.1628
15/12/2001,Delhi,Delhi,Delhi,cereals and tubers,Rice,100 KG,Wholesale,970.25,20.2727
15/12/2001,Delhi,Delhi,Delhi,cereals and tubers,Rice,KG,Retail,12,0.2507
15/12/2001,Delhi,Delhi,Delhi,cereals and tubers,Wheat,100 KG,Wholesale,621.25,12.9806
15/12/2001,Delhi,Delhi,Delhi,cereals and tubers,Wheat,KG,Retail,7.5,0.1567
15/12/2001,Delhi,Delhi,Delhi,miscellaneous food,Sugar,KG,Retail,16.5,0.3448
15/12/2001,Delhi,Delhi,Delhi,pulses and nuts,Chickpeas,KG,Retail,27.68,0.5784
15/12/2001,Delhi,Delhi,Delhi,vegetables and fruits,Onions,KG,Retail,8.89,0.1858
15/12/2001,Maharashtra,Mumbai city,Mumbai,cereals and tubers,Potatoes,KG,Retail,10.45,0.2183
15/12/2001,Maharashtra,Mumbai city,Mumbai,cereals and tubers,Rice,100 KG,Wholesale,1075,22.4613
15/12/2001,Maharashtra,Mumbai city,Mumbai,cereals and tubers,Rice,KG,Retail,11.5,0.2403
15/12/2001,Maharashtra,Mumbai city,Mumbai,cereals and tubers,Wheat,100 KG,Wholesale,925,19.3272
15/12/2001,Maharashtra,Mumbai city,Mumbai,cereals and tubers,Wheat,KG,Retail,10.25,0.2142
15/12/2001,Maharashtra,Mumbai city,Mumbai,miscellaneous food,Sugar,KG,Retail,16.5,0.3448
15/12/2001,Maharashtra,Mumbai city,Mumbai,pulses and nuts,Chickpeas,KG,Retail,30,0.6268
15/12/2001,Maharashtra,Mumbai city,Mumbai,vegetables and fruits,Onions,KG,Retail,9.66,0.2018
15/12/2001,Tamil Nadu,Chennai,Chennai,cereals and tubers,Potatoes,KG,Retail,7.89,0.1649
15/12/2001,Tamil Nadu,Chennai,Chennai,cereals and tubers,Rice,100 KG,Wholesale,1030,21.5211
15/12/2001,Tamil Nadu,Chennai,Chennai,cereals and tubers,Rice,KG,Retail,11,0.2298
15/12/2001,Tamil Nadu,Chennai,Chennai,cereals and tubers,Wheat,100 KG,Wholesale,950,19.8496
15/12/2001,Tamil Nadu,Chennai,Chennai,cereals and tubers,Wheat,KG,Retail,11,0.2298
15/12/2001,Tamil Nadu,Chennai,Chennai,miscellaneous food,Sugar,KG,Retail,14.42,0.3013
15/12/2001,Tamil Nadu,Chennai,Chennai,pulses and nuts,Chickpeas,KG,Retail,28,0.585
15/12/2001,Tamil Nadu,Chennai,Chennai,vegetables and fruits,Onions,KG,Retail,8,0.1672
15/01/2002,Assam,Kamrup,Guwahati,cereals and tubers,Rice,KG,Retail,9,0.1863
15/01/2002,Assam,Kamrup,Guwahati,miscellaneous food,Sugar,KG,Retail,17,0.3519
15/01/2002,Assam,Kamrup,Guwahati,oil and fats,Oil (mustard),KG,Retail,38,0.7866
15/01/2002,Bihar,Patna,Patna,cereals and tubers,Potatoes,KG,Retail,7,0.1449
15/01/2002,Bihar,Patna,Patna,cereals and tubers,Rice,100 KG,Wholesale,750,15.5247
15/01/2002,Bihar,Patna,Patna,cereals and tubers,Rice,KG,Retail,8.5,0.1759
15/01/2002,Bihar,Patna,Patna,cereals and tubers,Wheat,100 KG,Wholesale,675,13.9723
15/01/2002,Bihar,Patna,Patna,cereals and tubers,Wheat,KG,Retail,7.75,0.1604
15/01/2002,Bihar,Patna,Patna,miscellaneous food,Sugar,KG,Retail,16,0.3312
15/01/2002,Bihar,Patna,Patna,oil and fats,Oil (mustard),KG,Retail,38,0.7866
15/01/2002,Bihar,Patna,Patna,pulses and nuts,Chickpeas,KG,Retail,26,0.5382
15/01/2002,Bihar,Patna,Patna,vegetables and fruits,Onions,KG,Retail,8.22,0.1702
15/01/2002,Delhi,Delhi,Delhi,cereals and tubers,Potatoes,KG,Retail,6.22,0.1288
15/01/2002,Delhi,Delhi,Delhi,cereals and tubers,Rice,100 KG,Wholesale,962.5,19.9234
15/01/2002,Delhi,Delhi,Delhi,cereals and tubers,Rice,KG,Retail,12,0.2484
15/01/2002,Delhi,Delhi,Delhi,cereals and tubers,Wheat,100 KG,Wholesale,630,13.0408
15/01/2002,Delhi,Delhi,Delhi,cereals and tubers,Wheat,KG,Retail,7.5,0.1552
15/01/2002,Delhi,Delhi,Delhi,miscellaneous food,Sugar,KG,Retail,15.5,0.3208
15/01/2002,Delhi,Delhi,Delhi,oil and fats,Oil (mustard),KG,Retail,40,0.828
15/01/2002,Delhi,Delhi,Delhi,pulses and nuts,Chickpeas,KG,Retail,27.09,0.5608
15/01/2002,Delhi,Delhi,Delhi,vegetables and fruits,Onions,KG,Retail,8,0.1656
15/01/2002,Himachal Pradesh,Shimla,Shimla,cereals and tubers,Rice,KG,Retail,12.5,0.2587
15/01/2002,Himachal Pradesh,Shimla,Shimla,miscellaneous food,Sugar,KG,Retail,16.5,0.3415
15/01/2002,Himachal Pradesh,Shimla,Shimla,oil and fats,Oil (mustard),KG,Retail,52.3,1.0826
15/01/2002,Karnataka,Bangalore Urban,Bengaluru,cereals and tubers,Wheat,KG,Retail,11.5,0.238
15/01/2002,Karnataka,Bangalore Urban,Bengaluru,miscellaneous food,Sugar,KG,Retail,15.5,0.3208
15/01/2002,Kerala,Thiruvananthapuram,Tiruvanantapuram,cereals and tubers,Rice,KG,Retail,12.5,0.2587
15/01/2002,Kerala,Thiruvananthapuram,Tiruvanantapuram,miscellaneous food,Sugar,KG,Retail,15.8,0.3271
15/01/2002,Kerala,Thiruvananthapuram,Tiruvanantapuram,oil and fats,Oil (mustard),KG,Retail,60,1.242
15/01/2002,Madhya Pradesh,Bhopal,Bhopal,cereals and tubers,Wheat,KG,Retail,7,0.1449
15/01/2002,Madhya Pradesh,Bhopal,Bhopal,miscellaneous food,Sugar,KG,Retail,15.5,0.3208
15/01/2002,Madhya Pradesh,Bhopal,Bhopal,oil and fats,Oil (mustard),KG,Retail,43.5,0.9004
15/01/2002,Maharashtra,Mumbai city,Mumbai,cereals and tubers,Potatoes,KG,Retail,9.26,0.1917
15/01/2002,Maharashtra,Mumbai city,Mumbai,cereals and tubers,Rice,100 KG,Wholesale,1075,22.2521
15/01/2002,Maharashtra,Mumbai city,Mumbai,cereals and tubers,Rice,KG,Retail,11.5,0.238
15/01/2002,Maharashtra,Mumbai city,Mumbai,cereals and tubers,Wheat,100 KG,Wholesale,925,19.1472
15/01/2002,Maharashtra,Mumbai city,Mumbai,cereals and tubers,Wheat,KG,Retail,10.25,0.2122
15/01/2002,Maharashtra,Mumbai city,Mumbai,miscellaneous food,Sugar,KG,Retail,16.25,0.3364
15/01/2002,Maharashtra,Mumbai city,Mumbai,oil and fats,Oil (mustard),KG,Retail,60,1.242
15/01/2002,Maharashtra,Mumbai city,Mumbai,pulses and nuts,Chickpeas,KG,Retail,29.61,0.6129
15/01/2002,Maharashtra,Mumbai city,Mumbai,vegetables and fruits,Onions,KG,Retail,7.5,0.1552
15/01/2002,Meghalaya,East Khasi Hills,Shillong,cereals and tubers,Rice,KG,Retail,10,0.207
15/01/2002,Meghalaya,East Khasi Hills,Shillong,cereals and tubers,Wheat,KG,Retail,9,0.1863
15/01/2002,Meghalaya,East Khasi Hills,Shillong,miscellaneous food,Sugar,KG,Retail,17,0.3519
15/01/2002,Meghalaya,East Khasi Hills,Shillong,oil and fats,Oil (mustard),KG,Retail,38,0.7866
15/01/2002,Mizoram,Aizawl,Aizawl,cereals and tubers,Rice,KG,Retail,15,0.3105
15/01/2002,Mizoram,Aizawl,Aizawl,cereals and tubers,Wheat,KG,Retail,8,0.1656
15/01/2002,Mizoram,Aizawl,Aizawl,miscellaneous food,Sugar,KG,Retail,20,0.414
15/01/2002,Mizoram,Aizawl,Aizawl,oil and fats,Oil (mustard),KG,Retail,50,1.035
15/01/2002,Orissa,Khordha,Bhubaneshwar,cereals and tubers,Wheat,KG,Retail,8.5,0.1759
